episode,epsilon
204,0.3596735257153405
205,0.3578751580867638
206,0.35608578229633
207,0.3543053533848483
208,0.35253382661792404
209,0.3507711574848344
210,0.34901730169741024
211,0.3472722151889232
212,0.3455358541129786
213,0.3438081748424137
214,0.3420891339682016
215,0.3403786882983606
216,0.3386767948568688
217,0.33698341088258443
218,0.3352984938281715
219,0.33362200135903064
220,0.33195389135223546
221,0.3302941218954743
222,0.32864265128599696
223,0.326999438029567
224,0.3253644408394192
225,0.3237376186352221
226,0.322118930542046
227,0.32050833588933575
228,0.31890579420988907
229,0.3173112652388396
230,0.3157247089126454
231,0.3141460853680822
232,0.3125753549412418
233,0.31101247816653554
234,0.30945741577570285
235,0.3079101286968243
236,0.3063705780533402
237,0.30483872516307353
238,0.3033145315372582
239,0.3017979588795719
240,0.30028896908517405
241,0.2987875242397482
242,0.29729358661854943
243,0.29580711868545667
244,0.2943280830920294
245,0.29285644267656924
246,0.2913921604631864
247,0.28993519966087045
248,0.2884855236625661
249,0.28704309604425327
250,0.285607880564032
251,0.28417984116121187
252,0.2827589419554058
253,0.28134514724562876
254,0.2799384215094006
255,0.27853872940185365
256,0.27714603575484437
257,0.2757603055760701
258,0.2743815040481898
259,0.2730095965279488
260,0.27164454854530906
261,0.2702863258025825
262,0.2689348941735696
263,0.26759021970270175
264,0.2662522686041882
265,0.2649210072611673
266,0.26359640222486147
267,0.26227842021373715
268,0.2609670281126685
269,0.25966219297210513
270,0.2583638820072446
271,0.2570720625972084
272,0.25578670228422234
273,0.25450776877280124
274,0.2532352299289372
275,0.2519690537792925
276,0.2507092085103961
277,0.2494556624678441
278,0.24820838415550486
279,0.24696734223472733
280,0.2457325055235537
281,0.24450384299593592
282,0.24328132378095624
283,0.24206491716205145
284,0.2408545925762412
285,0.23965031961336
286,0.2384520680152932
287,0.23725980767521673
288,0.23607350863684065
289,0.23489314109365644
290,0.23371867538818816
291,0.23255008201124722
292,0.231387331601191
293,0.23023039494318503
294,0.2290792429684691
295,0.22793384675362674
296,0.22679417751985861
297,0.22566020663225933
298,0.22453190559909803
299,0.22340924607110255
300,0.22229219984074702
301,0.2211807388415433
302,0.22007483514733558
303,0.2189744609715989
304,0.2178795886667409
305,0.2167901907234072
306,0.21570623976979014
307,0.21462770857094118
308,0.21355457002808648
309,0.21248679717794605
310,0.21142436319205632
311,0.21036724137609603
312,0.20931540516921554
313,0.20826882814336947
314,0.20722748400265262
315,0.20619134658263935
316,0.20516038984972615
317,0.2041345879004775
318,0.2031139149609751
319,0.20209834538617025
320,0.2010878536592394
321,0.2000824143909432
322,0.19908200231898848
323,0.19808659230739353
324,0.19709615934585656
325,0.19611067854912728
326,0.19513012515638165
327,0.19415447453059972
328,0.19318370215794672
329,0.192217783647157
330,0.1912566947289212
331,0.1903004112552766
332,0.18934890919900021
333,0.18840216465300522
334,0.18746015382974018
335,0.1865228530605915
336,0.18559023879528855
337,0.1846622876013121
338,0.18373897616330553
339,0.182820281282489
340,0.18190617987607657
341,0.18099664897669618
342,0.1800916657318127
343,0.17919120740315364
344,0.17829525136613786
345,0.17740377510930716
346,0.17651675623376062
347,0.1756341724525918
348,0.17475600159032884
349,0.17388222158237718
350,0.1730128104744653
351,0.17214774642209296
352,0.1712870076899825
353,0.17043057265153258
354,0.16957841978827493
355,0.16873052768933355
356,0.1678868750508869
357,0.16704744067563246
358,0.1662122034722543
359,0.16538114245489302
360,0.16455423674261854
361,0.16373146555890544
362,0.16291280823111093
363,0.16209824418995536
364,0.16128775296900558
365,0.16048131420416054
366,0.15967890763313974
367,0.15888051309497406
368,0.1580861105294992
369,0.1572956799768517
370,0.15650920157696743
371,0.1557266555690826
372,0.1549480222912372
373,0.15417328217978102
374,0.1534024157688821
375,0.1526354036900377
376,0.1518722266715875
377,0.15111286553822956
378,0.15035730121053842
379,0.14960551470448571
380,0.14885748713096328
381,0.14811319969530845
382,0.1473726336968319
383,0.14663577052834775
384,0.14590259167570602
385,0.1451730787173275
386,0.14444721332374086
387,0.14372497725712216
388,0.14300635237083656
389,0.14229132060898236
390,0.14157986400593744
391,0.14087196468590776
392,0.14016760486247823
393,0.13946676683816583
394,0.138769433003975
395,0.13807558583895513
396,0.13738520790976036
397,0.13669828187021155
398,0.13601479046086049
399,0.1353347165085562
400,0.1346580429260134
401,0.13398475271138335
402,0.13331482894782642
403,0.13264825480308728
404,0.13198501352907185
405,0.1313250884614265
406,0.13066846301911936
407,0.13001512070402377
408,0.12936504510050365
409,0.12871821987500112
410,0.12807462877562611
411,0.12743425563174798
412,0.12679708435358925
413,0.1261630989318213
414,0.1255322834371622
415,0.12490462201997637
416,0.1242800989098765
417,0.12365869841532712
418,0.12304040492325048
419,0.12242520289863423
420,0.12181307688414106
421,0.12120401149972035
422,0.12059799144222175
423,0.11999500148501063
424,0.11939502647758558
425,0.11879805134519765
426,0.11820406108847166
427,0.1176130407830293
428,0.11702497557911415
429,0.11643985070121858
430,0.11585765144771248
431,0.11527836319047392
432,0.11470197137452155
433,0.11412846151764894
434,0.1135578192100607
435,0.11299003011401039
436,0.11242507996344034
437,0.11186295456362313
438,0.11130363979080501
439,0.11074712159185099
440,0.11019338598389174
441,0.10964241905397228
442,0.10909420695870241
443,0.1085487359239089
444,0.10800599224428936
445,0.10746596228306791
446,0.10692863247165257
447,0.1063939893092943
448,0.10586201936274783
449,0.10533270926593409
450,0.10480604571960442
451,0.1042820154910064
452,0.10376060541355137
453,0.1032418023864836
454,0.10272559337455119
455,0.10221196540767843
456,0.10170090558064004
457,0.10119240105273684
458,0.10068643904747315
459,0.10018300685223579
460,0.0996820918179746
461,0.09918368135888474
462,0.09868776295209031
463,0.09819432413732986
464,0.09770335251664321
465,0.09721483575406
466,0.09672876157528969
467,0.09624511776741324
468,0.09576389217857617
469,0.09528507271768329
470,0.09480864735409487
471,0.0943346041173244
472,0.09386293109673778
473,0.09339361644125409
474,0.09292664835904782
475,0.09246201511725258
476,0.09199970504166631
477,0.09153970651645797
478,0.09108200798387568
479,0.0906265979439563
480,0.09017346495423652
481,0.08972259762946533
482,0.089273984641318
483,0.0888276147181114
484,0.08838347664452084
485,0.08794155926129824
486,0.08750185146499175
487,0.08706434220766679
488,0.08662902049662846
489,0.08619587539414532
490,0.08576489601717459
491,0.08533607153708872
492,0.08490939117940327
493,0.08448484422350626
494,0.08406242000238873
495,0.08364210790237678
496,0.0832238973628649
497,0.08280777787605056
498,0.08239373898667031
499,0.08198177029173696
500,0.08157186144027828
501,0.0811640021330769
502,0.08075818212241151
503,0.08035439121179945
504,0.07995261925574046
505,0.07955285615946175
506,0.07915509187866444
507,0.07875931641927113
508,0.07836551983717477
509,0.07797369223798889
510,0.07758382377679894
511,0.07719590465791494
512,0.07680992513462537
513,0.07642587550895225
514,0.07604374613140748
515,0.07566352740075044
516,0.07528520976374668
517,0.07490878371492794
518,0.0745342397963533
519,0.07416156859737154
520,0.07379076075438468
521,0.07342180695061275
522,0.07305469791585968
523,0.07268942442628039
524,0.07232597730414898
525,0.07196434741762824
526,0.0716045256805401
527,0.0712465030521374
528,0.0708902705368767
529,0.07053581918419231
530,0.07018314008827135
531,0.06983222438783
532,0.06948306326589085
533,0.0691356479495614
534,0.06878996970981359
535,0.06844601986126451
536,0.06810378976195819
537,0.0677632708131484
538,0.06742445445908266
539,0.06708733218678724
540,0.0667518955258533
541,0.06641813604822402
542,0.0660860453679829
543,0.06575561514114299
544,0.06542683706543727
545,0.06509970288011008
546,0.06477420436570952
547,0.06445033334388098
548,0.06412808167716157
549,0.06380744126877576
550,0.06348840406243188
551,0.06317096204211972
552,0.06285510723190912
553,0.06254083169574957
554,0.062228127537270826
555,0.06191698689958447
556,0.061607401965086545
557,0.06129936495526111
558,0.0609928681304848
559,0.060687903789832374
560,0.06038446427088321
561,0.06008254194952879
562,0.05978212923978115
563,0.05948321859358224
564,0.05918580250061433
565,0.058889873488111255
566,0.058595424120670696
567,0.05830244700006734
568,0.058010934765067
569,0.05772088009124167
570,0.05743227569078546
571,0.05714511431233153
572,0.05685938874076987
573,0.056575091797066025
574,0.056292216338080694
575,0.05601075525639029
576,0.05573070148010834
577,0.0554520479727078
578,0.05517478773284426
579,0.05489891379418004
580,0.05462441922520914
581,0.0543512971290831
582,0.05407954064343768
583,0.05380914294022049
584,0.05354009722551939
585,0.05327239673939179
586,0.053006034755694834
587,0.052741004581916356
588,0.052477299559006776
589,0.052214913061211746
590,0.05195383849590569
591,0.05169406930342616
592,0.05143559895690903
593,0.051178420962124486
594,0.05092252885731386
595,0.05066791621302729
596,0.05041457663196215
597,0.050162503748802344
598,0.049911691230058335
599,0.04966213277390804
600,0.0494138221100385
601,0.04916675299948831
602,0.04892091923449087
603,0.04867631463831842
604,0.048432933065126825
605,0.048190768399801194
606,0.04794981455780219
607,0.04771006548501318
608,0.047471515157588115
609,0.047234157581800176
610,0.046997986793891174
611,0.04676299685992172
612,0.04652918187562211
613,0.046296535966244
614,0.046065053286412784
615,0.04583472801998072
616,0.045605554379880814
617,0.04537752660798141
618,0.0451506389749415
619,0.044924885780066794
620,0.04470026135116646
621,0.04447676004441063
622,0.04425437624418858
623,0.04403310436296763
624,0.043812938841152796
625,0.04359387414694703
626,0.043375904776212296
627,0.043159025252331236
628,0.04294323012606958
629,0.04272851397543923
630,0.04251487140556204
631,0.04230229704853423
632,0.04209078556329156
633,0.0418803316354751
634,0.041670929977297724
635,0.04146257532741124
636,0.04125526245077418
637,0.04104898613852031
638,0.04084374120782771
639,0.04063952250178857
640,0.04043632488927963
641,0.04023414326483323
642,0.040032972548509065
643,0.03983280768576652
644,0.03963364364733769
645,0.039435475429100995
646,0.03923829805195549
647,0.03904210656169572
648,0.03884689602888724
649,0.0386526615487428
650,0.03845939824099909
651,0.03826710124979409
652,0.038075765743545126
653,0.0378853869148274
654,0.03769595998025326
655,0.03750748018035199
656,0.037319942779450235
657,0.037133343065552986
658,0.03694767635022522
659,0.036762937968474095
660,0.03657912327863173
661,0.036396227662238566
662,0.03621424652392737
663,0.036033175291307735
664,0.03585300941485119
665,0.035673744367776934
666,0.03549537564593805
667,0.035317898767708356
668,0.03514130927386981
669,0.03496560272750046
670,0.03479077471386296
671,0.03461682084029365
672,0.034443736736092176
673,0.034271518052411715
674,0.034100160462149656
675,0.03392965965983891
676,0.033760011361539714
677,0.03359121130473201
678,0.033423255248208356
679,0.03325613897196732
680,0.03308985827710748
681,0.032924408985721944
682,0.03275978694079333
683,0.032595988006089364
684,0.032433008066058915
685,0.03227084302572862
686,0.032109488810599975
687,0.031948941366546975
688,0.03178919665971424
689,0.03163025067641567
690,0.03147209942303359
691,0.03131473892591842
692,0.031158165231288826
693,0.03100237440513238
694,0.030847362533106718
695,0.030693125720441184
696,0.030539660091838977
697,0.03038696179137978
698,0.030235026982422884
699,0.030083851847510768
700,0.029933432588273214
701,0.029783765425331846
702,0.029634846598205186
703,0.02948667236521416
704,0.029339239003388088
705,0.029192542808371146
706,0.02904658009432929
707,0.028901347193857643
708,0.028756840457888354
709,0.02861305625559891
710,0.028469990974320916
711,0.02832764101944931
712,0.028186002814352063
713,0.0280450728002803
714,0.0279048474362789
715,0.027765323199097504
716,0.027626496583102015
717,0.027488364100186506
718,0.027350922279685573
719,0.027214167668287145
720,0.02707809682994571
721,0.02694270634579598
722,0.026807992814067
723,0.026673952849996664
724,0.02654058308574668
725,0.026407880170317945
726,0.026275840769466357
727,0.026144461565619025
728,0.02601373925779093
729,0.025883670561501974
730,0.025754252208694463
731,0.02562548094765099
732,0.025497353542912736
733,0.02536986677519817
734,0.02524301744132218
735,0.025116802354115567
736,0.024991218342344988
737,0.024866262250633264
738,0.024741930939380097
739,0.024618221284683196
740,0.02449513017825978
741,0.02437265452736848
742,0.024250791254731636
743,0.024129537298457977
744,0.024008889611965685
745,0.023888845163905856
746,0.023769400938086327
747,0.023650553933395897
748,0.023532301163728918
749,0.023414639657910272
750,0.023297566459620722
751,0.023181078627322618
752,0.023065173234186005
753,0.022949847368015076
754,0.022835098131175
755,0.022720922640519125
756,0.02260731802731653
757,0.022494281437179946
758,0.022381810029994047
759,0.022269900979844076
760,0.022158551474944856
761,0.022047758717570132
762,0.021937519923982282
763,0.021827832324362372
764,0.02171869316274056
765,0.021610099696926857
766,0.021502049198442223
767,0.021394538952450012
768,0.02128756625768776
769,0.021181128426399323
770,0.021075222784267326
771,0.020969846670345987
772,0.020864997436994256
773,0.020760672449809284
774,0.020656869087560238
775,0.020553584742122436
776,0.020450816818411825
777,0.020348562734319765
778,0.020246819920648168
779,0.020145585821044927
780,0.020044857891939702
781,0.019944633602480003
782,0.019844910434467605
783,0.019745685882295267
784,0.01964695745288379
785,0.01954872266561937
786,0.019450979052291272
787,0.019353724157029815
788,0.019256955536244666
789,0.019160670758563442
790,0.019064867404770626
791,0.018969543067746772
792,0.018874695352408037
793,0.018780321875645996
794,0.018686420266267767
795,0.018592988164936427
796,0.018500023224111744
797,0.018407523107991184
798,0.01831548549245123
799,0.018223908064988973
800,0.018132788524664028
801,0.018042124582040707
802,0.017951913959130504
803,0.01786215438933485
804,0.017772843617388175
805,0.017683979399301233
806,0.017595559502304726
807,0.0175075817047932
808,0.017420043796269234
809,0.017332943577287888
810,0.01724627885940145
811,0.017160047465104442
812,0.01707424722777892
813,0.016988875991640028
814,0.016903931611681827
815,0.01681941195362342
816,0.016735314893855303
817,0.016651638319386028
818,0.0165683801277891
819,0.016485538227150154
820,0.0164031105360144
821,0.01632109498333433
822,0.016239489508417658
823,0.01615829206087557
824,0.01607750060057119
825,0.015997113097568336
826,0.015917127532080494
827,0.01583754189442009
828,0.01575835418494799
829,0.01567956241402325
830,0.015601164601953134
831,0.015523158778943369
832,0.015445542985048652
833,0.015368315270123408
834,0.01529147369377279
835,0.015215016325303928
836,0.015138941243677408
837,0.01506324653745902
838,0.014987930304771725
839,0.014912990653247866
840,0.014838425699981627
841,0.01476423357148172
842,0.014690412403624311
843,0.01461696034160619
844,0.014543875539898159
845,0.014471156162198668
846,0.014398800381387675
847,0.014326806379480736
848,0.014255172347583332
849,0.014183896485845416
850,0.014112977003416188
851,0.014042412118399107
852,0.013972200057807112
853,0.013902339057518077
854,0.013832827362230486
855,0.013763663225419333
856,0.013694844909292236
857,0.013626370684745774
858,0.013558238831322046
859,0.013490447637165436
860,0.013422995398979608
861,0.01335588042198471
862,0.013289101019874787
863,0.013222655514775413
864,0.013156542237201536
865,0.013090759526015528
866,0.01302530572838545
867,0.012960179199743523
868,0.012895378303744804
869,0.01283090141222608
870,0.012766746905164949
871,0.012702913170639124
872,0.012639398604785928
873,0.012576201611761997
874,0.012513320603703188
875,0.012450754000684672
876,0.012388500230681249
877,0.012326557729527843
878,0.012264924940880204
879,0.012203600316175803
880,0.012142582314594924
881,0.01208186940302195
882,0.01202146005600684
883,0.011961352755726806
884,0.01190154599194817
885,0.01184203826198843
886,0.011782828070678488
887,0.011723913930325095
888,0.01166529436067347
889,0.011606967888870102
890,0.01154893304942575
891,0.011491188384178622
892,0.011433732442257729
893,0.01137656378004644
894,0.011319680961146208
895,0.011263082556340478
896,0.011206767143558775
897,0.011150733307840981
898,0.011094979641301777
899,0.011039504743095268
900,0.01098430721937979
901,0.010929385683282892
902,0.010874738754866477
903,0.010820365061092144
904,0.010766263235786683
905,0.01071243191960775
906,0.010658869760009713
907,0.010605575411209664
908,0.010552547534153616
909,0.010499784796482848
910,0.010447285872500434
911,0.01039504944313793
912,0.010343074195922241
913,0.01029135882494263
914,0.010239902030817916
915,0.010188702520663827
916,0.010137759008060509
917,0.010087070213020206
918,0.010036634861955105
919,0.01
920,0.01
921,0.01
922,0.01
923,0.01
924,0.01
925,0.01
926,0.01
927,0.01
928,0.01
929,0.01
930,0.01
931,0.01
932,0.01
933,0.01
934,0.01
935,0.01
936,0.01
937,0.01
938,0.01
939,0.01
940,0.01
941,0.01
942,0.01
943,0.01
944,0.01
945,0.01
946,0.01
947,0.01
948,0.01
949,0.01
950,0.01
951,0.01
952,0.01
953,0.01
954,0.01
955,0.01
956,0.01
957,0.01
958,0.01
959,0.01
960,0.01
961,0.01
962,0.01
963,0.01
964,0.01
965,0.01
966,0.01
967,0.01
968,0.01
969,0.01
970,0.01
971,0.01
972,0.01
973,0.01
974,0.01
975,0.01
976,0.01
977,0.01
978,0.01
979,0.01
980,0.01
981,0.01
982,0.01
983,0.01
984,0.01
985,0.01
986,0.01
987,0.01
988,0.01
989,0.01
990,0.01
991,0.01
992,0.01
993,0.01
994,0.01
995,0.01
996,0.01
997,0.01
998,0.01
999,0.01
1000,0.01
1001,0.01
1002,0.01
1003,0.01
1004,0.01
1005,0.01
1006,0.01
1007,0.01
1008,0.01
1009,0.01
1010,0.01
1011,0.01
1012,0.01
1013,0.01
1014,0.01
1015,0.01
1016,0.01
1017,0.01
1018,0.01
1019,0.01
1020,0.01
1021,0.01
1022,0.01
1023,0.01
1024,0.01
1025,0.01
1026,0.01
1027,0.01
1028,0.01
1029,0.01
1030,0.01
1031,0.01
1032,0.01
1033,0.01
1034,0.01
1035,0.01
1036,0.01
1037,0.01
1038,0.01
1039,0.01
1040,0.01
1041,0.01
1042,0.01
1043,0.01
1044,0.01
1045,0.01
1046,0.01
1047,0.01
1048,0.01
1049,0.01
1050,0.01
1051,0.01
1052,0.01
1053,0.01
1054,0.01
1055,0.01
1056,0.01
1057,0.01
1058,0.01
1059,0.01
1060,0.01
1061,0.01
1062,0.01
1063,0.01
1064,0.01
1065,0.01
1066,0.01
1067,0.01
1068,0.01
1069,0.01
1070,0.01
1071,0.01
1072,0.01
1073,0.01
1074,0.01
1075,0.01
1076,0.01
1077,0.01
1078,0.01
1079,0.01
1080,0.01
1081,0.01
1082,0.01
1083,0.01
1084,0.01
1085,0.01
1086,0.01
1087,0.01
1088,0.01
1089,0.01
1090,0.01
1091,0.01
1092,0.01
1093,0.01
1094,0.01
1095,0.01
1096,0.01
1097,0.01
1098,0.01
1099,0.01
1100,0.01
1101,0.01
1102,0.01
1103,0.01
1104,0.01
1105,0.01
1106,0.01
1107,0.01
1108,0.01
1109,0.01
1110,0.01
1111,0.01
1112,0.01
1113,0.01
1114,0.01
1115,0.01
1116,0.01
1117,0.01
1118,0.01
1119,0.01
1120,0.01
1121,0.01
1122,0.01
1123,0.01
1124,0.01
1125,0.01
1126,0.01
1127,0.01
1128,0.01
1129,0.01
1130,0.01
1131,0.01
1132,0.01
1133,0.01
1134,0.01
1135,0.01
1136,0.01
1137,0.01
1138,0.01
1139,0.01
1140,0.01
1141,0.01
1142,0.01
1143,0.01
1144,0.01
1145,0.01
1146,0.01
1147,0.01
1148,0.01
1149,0.01
1150,0.01
1151,0.01
1152,0.01
1153,0.01
1154,0.01
1155,0.01
1156,0.01
1157,0.01
1158,0.01
1159,0.01
1160,0.01
1161,0.01
1162,0.01
1163,0.01
1164,0.01
1165,0.01
1166,0.01
1167,0.01
1168,0.01
1169,0.01
1170,0.01
1171,0.01
1172,0.01
1173,0.01
1174,0.01
1175,0.01
1176,0.01
1177,0.01
1178,0.01
1179,0.01
1180,0.01
1181,0.01
1182,0.01
1183,0.01
1184,0.01
1185,0.01
1186,0.01
1187,0.01
1188,0.01
1189,0.01
1190,0.01
1191,0.01
1192,0.01
1193,0.01
1194,0.01
1195,0.01
1196,0.01
1197,0.01
1198,0.01
1199,0.01
1200,0.01
1201,0.01
1202,0.01
1203,0.01
1204,0.01
1205,0.01
1206,0.01
1207,0.01
1208,0.01
1209,0.01
1210,0.01
1211,0.01
1212,0.01
1213,0.01
1214,0.01
1215,0.01
1216,0.01
1217,0.01
1218,0.01
1219,0.01
1220,0.01
1221,0.01
1222,0.01
1223,0.01
1224,0.01
1225,0.01
1226,0.01
1227,0.01
1228,0.01
1229,0.01
1230,0.01
1231,0.01
1232,0.01
1233,0.01
1234,0.01
1235,0.01
1236,0.01
1237,0.01
1238,0.01
1239,0.01
1240,0.01
1241,0.01
1242,0.01
1243,0.01
1244,0.01
1245,0.01
1246,0.01
1247,0.01
1248,0.01
1249,0.01
1250,0.01
1251,0.01
1252,0.01
1253,0.01
1254,0.01
1255,0.01
1256,0.01
1257,0.01
1258,0.01
1259,0.01
1260,0.01
1261,0.01
1262,0.01
1263,0.01
1264,0.01
1265,0.01
1266,0.01
1267,0.01
1268,0.01
1269,0.01
1270,0.01
1271,0.01
1272,0.01
1273,0.01
1274,0.01
1275,0.01
1276,0.01
1277,0.01
1278,0.01
1279,0.01
1280,0.01
1281,0.01
1282,0.01
1283,0.01
1284,0.01
1285,0.01
1286,0.01
1287,0.01
1288,0.01
1289,0.01
1290,0.01
1291,0.01
1292,0.01
1293,0.01
1294,0.01
1295,0.01
1296,0.01
1297,0.01
1298,0.01
1299,0.01
1300,0.01
1301,0.01
1302,0.01
1303,0.01
1304,0.01
1305,0.01
1306,0.01
1307,0.01
1308,0.01
1309,0.01
1310,0.01
1311,0.01
1312,0.01
1313,0.01
1314,0.01
1315,0.01
1316,0.01
1317,0.01
1318,0.01
1319,0.01
1320,0.01
1321,0.01
1322,0.01
1323,0.01
1324,0.01
1325,0.01
1326,0.01
1327,0.01
1328,0.01
1329,0.01
1330,0.01
1331,0.01
1332,0.01
1333,0.01
1334,0.01
1335,0.01
1336,0.01
1337,0.01
1338,0.01
1339,0.01
1340,0.01
1341,0.01
1342,0.01
1343,0.01
1344,0.01
1345,0.01
1346,0.01
1347,0.01
1348,0.01
1349,0.01
1350,0.01
1351,0.01
1352,0.01
1353,0.01
1354,0.01
1355,0.01
1356,0.01
1357,0.01
1358,0.01
1359,0.01
1360,0.01
1361,0.01
1362,0.01
1363,0.01
1364,0.01
1365,0.01
1366,0.01
1367,0.01
1368,0.01
1369,0.01
1370,0.01
1371,0.01
1372,0.01
1373,0.01
1374,0.01
1375,0.01
1376,0.01
1377,0.01
1378,0.01
1379,0.01
1380,0.01
1381,0.01
1382,0.01
1383,0.01
1384,0.01
1385,0.01
1386,0.01
1387,0.01
1388,0.01
1389,0.01
1390,0.01
1391,0.01
1392,0.01
1393,0.01
1394,0.01
1395,0.01
1396,0.01
1397,0.01
1398,0.01
1399,0.01
1400,0.01
1401,0.01
1402,0.01
1403,0.01
1404,0.01
1405,0.01
1406,0.01
1407,0.01
1408,0.01
1409,0.01
1410,0.01
1411,0.01
1412,0.01
1413,0.01
1414,0.01
1415,0.01
1416,0.01
1417,0.01
1418,0.01
1419,0.01
1420,0.01
1421,0.01
1422,0.01
1423,0.01
1424,0.01
1425,0.01
1426,0.01
1427,0.01
1428,0.01
1429,0.01
1430,0.01
1431,0.01
1432,0.01
1433,0.01
1434,0.01
1435,0.01
1436,0.01
1437,0.01
1438,0.01
1439,0.01
1440,0.01
1441,0.01
1442,0.01
1443,0.01
1444,0.01
1445,0.01
1446,0.01
1447,0.01
1448,0.01
1449,0.01
1450,0.01
1451,0.01
1452,0.01
1453,0.01
1454,0.01
1455,0.01
1456,0.01
1457,0.01
1458,0.01
1459,0.01
1460,0.01
1461,0.01
1462,0.01
1463,0.01
1464,0.01
1465,0.01
1466,0.01
1467,0.01
1468,0.01
1469,0.01
1470,0.01
1471,0.01
1472,0.01
1473,0.01
1474,0.01
1475,0.01
1476,0.01
1477,0.01
1478,0.01
1479,0.01
1480,0.01
1481,0.01
1482,0.01
1483,0.01
1484,0.01
1485,0.01
1486,0.01
1487,0.01
1488,0.01
1489,0.01
1490,0.01
1491,0.01
